speciesId,species_lsid,family,genus,species,subspecies,author,year,parentheses,distribution
12023,urn:lsid:nmbe.ch:spidersp:027925,Gnaphosidae,Hitobia,meghalayensis,,"Tikader & Gajbe",1976,1,India
12024,urn:lsid:nmbe.ch:spidersp:027926,Gnaphosidae,Sergiolus,minutus,,Banks,1898,1,"USA, Cuba, Jamaica"
12025,urn:lsid:nmbe.ch:spidersp:027927,Gnaphosidae,Sergiolus,montanus,,Emerton,1890,1,"Alaska, Canada, USA, Mexico"
12026,urn:lsid:nmbe.ch:spidersp:027928,Gnaphosidae,Sergiolus,ocellatus,,Walckenaer,1837,1,"Canada, USA"
12027,urn:lsid:nmbe.ch:spidersp:027929,Gnaphosidae,Hitobia,poonaensis,,"Tikader & Gajbe",1976,1,India
12028,urn:lsid:nmbe.ch:spidersp:027930,Gnaphosidae,Hitobia,singhi,,"Tikader & Gajbe",1976,1,India
12029,urn:lsid:nmbe.ch:spidersp:027931,Gnaphosidae,Sergiolus,songi,,Xu,1991,0,China
12030,urn:lsid:nmbe.ch:spidersp:027932,Gnaphosidae,Sergiolus,stella,,Chamberlin,1922,0,"USA, Mexico"
12031,urn:lsid:nmbe.ch:spidersp:027933,Gnaphosidae,Sergiolus,tennesseensis,,Chamberlin,1922,0,USA
12032,urn:lsid:nmbe.ch:spidersp:027934,Gnaphosidae,Sergiolus,unimaculatus,,Emerton,1915,0,"Canada, USA"
12033,urn:lsid:nmbe.ch:spidersp:040625,Gnaphosidae,Sernokorba,fanjing,,"Song, Zhu & Zhang",2004,0,China
12034,urn:lsid:nmbe.ch:spidersp:027935,Gnaphosidae,Sernokorba,pallidipatellis,,"Bösenberg & Strand",1906,1,"Russia (Far East), China, Korea, Japan"
12035,urn:lsid:nmbe.ch:spidersp:027764,Gnaphosidae,Sernokorba,tescorum,,Simon,1914,1,"Spain, France, Bulgaria"
12036,urn:lsid:nmbe.ch:spidersp:027936,Gnaphosidae,Setaphis,algerica,,Dalmas,1922,1,"Spain, Algeria"
12037,urn:lsid:nmbe.ch:spidersp:027939,Gnaphosidae,Setaphis,atlantica,,Berland,1936,1,"Cape Verde"
12038,urn:lsid:nmbe.ch:spidersp:027942,Gnaphosidae,Setaphis,browni,,Tucker,1923,1,"Central and Southern Africa to Pakistan, India"
12039,urn:lsid:nmbe.ch:spidersp:027945,Gnaphosidae,Setaphis,canariensis,,Simon,1883,1,"Canary Is., Madeira"
12040,urn:lsid:nmbe.ch:spidersp:027946,Gnaphosidae,Setaphis,carmeli,,"O. Pickard-Cambridge",1872,1,"Canary Is., Mediterranean, Iran"
12041,urn:lsid:nmbe.ch:spidersp:027947,Gnaphosidae,Setaphis,fuscipes,,Simon,1885,1,"Morocco to Israel"
12042,urn:lsid:nmbe.ch:spidersp:027948,Gnaphosidae,Setaphis,gomerae,,Schmidt,1981,1,"Canary Is., Turkey?"
12043,urn:lsid:nmbe.ch:spidersp:027950,Gnaphosidae,Setaphis,jocquei,,"Platnick & Murphy",1996,0,"Ivory Coast"
12044,urn:lsid:nmbe.ch:spidersp:040626,Gnaphosidae,Setaphis,makalali,,FitzPatrick,2005,0,"South Africa"
12045,urn:lsid:nmbe.ch:spidersp:042297,Gnaphosidae,Setaphis,mediterranea,,Levy,2009,0,Israel
12046,urn:lsid:nmbe.ch:spidersp:027954,Gnaphosidae,Setaphis,mollis,,"O. Pickard-Cambridge",1874,1,"Morocco to Egypt, Italy (Sicily), Israel"
12047,urn:lsid:nmbe.ch:spidersp:043971,Gnaphosidae,Setaphis,murphyi,,Wunderlich,2011,0,"Canary Is."
12048,urn:lsid:nmbe.ch:spidersp:027956,Gnaphosidae,Setaphis,parvula,,Lucas,1846,1,Mediterranean
12049,urn:lsid:nmbe.ch:spidersp:027958,Gnaphosidae,Setaphis,salrei,,Schmidt,1999,0,"Cape Verde Is."
12050,urn:lsid:nmbe.ch:spidersp:027959,Gnaphosidae,Setaphis,sexmaculata,,Simon,1893,0,"South Africa"
12051,urn:lsid:nmbe.ch:spidersp:027960,Gnaphosidae,Setaphis,simplex,,Simon,1885,1,"Morocco, Algeria, Tunisia, Libya"
12052,urn:lsid:nmbe.ch:spidersp:027961,Gnaphosidae,Setaphis,spiribulbis,,Denis,1952,1,Morocco
12053,urn:lsid:nmbe.ch:spidersp:027962,Gnaphosidae,Setaphis,subtilis,,Simon,1897,1,"West and South Africa to Ethiopia, Egypt, Middle East to Pakistan, India, Thailand, Philippines"
12054,urn:lsid:nmbe.ch:spidersp:027963,Gnaphosidae,Setaphis,villiersi,,Denis,1955,1,"Niger, Somalia, Ethiopia"
12055,urn:lsid:nmbe.ch:spidersp:027964,Gnaphosidae,Setaphis,walteri,,"Platnick & Murphy",1996,0,"Canary Is."
12056,urn:lsid:nmbe.ch:spidersp:027965,Gnaphosidae,Setaphis,wunderlichi,,"Platnick & Murphy",1996,0,"Canary Is."
12057,urn:lsid:nmbe.ch:spidersp:045947,Gnaphosidae,Shaitan,elchini,,"Kovblyuk, Kastrygina & Marusik",2013,0,"Russia (Europe, Caucasus), Azerbaijan, Kazakhstan"
12058,urn:lsid:nmbe.ch:spidersp:027966,Gnaphosidae,Shiragaia,taeguensis,,Paik,1992,0,Korea
12059,urn:lsid:nmbe.ch:spidersp:040627,Gnaphosidae,Sidydrassus,rogue,,Tuneva,2004,0,"Kazakhstan, Mongolia"
12060,urn:lsid:nmbe.ch:spidersp:026994,Gnaphosidae,Sidydrassus,shumakovi,,Spassky,1934,1,"Russia (Europe), Azerbaijan, Iran, Kazakhstan"
12061,urn:lsid:nmbe.ch:spidersp:027015,Gnaphosidae,Sidydrassus,tianschanicus,,"Hu & Wu",1989,1,"Kazakhstan, China"
12062,urn:lsid:nmbe.ch:spidersp:027969,Gnaphosidae,Smionia,capensis,,Dalmas,1920,0,"South Africa"
12063,urn:lsid:nmbe.ch:spidersp:028048,Gnaphosidae,Smionia,lineatipes,,Purcell,1908,1,"Cabo Verde, Botswana, Mozambique, South Africa"
12064,urn:lsid:nmbe.ch:spidersp:027970,Gnaphosidae,Sosticus,californicus,,"Platnick & Shadab",1976,0,USA
12065,urn:lsid:nmbe.ch:spidersp:027971,Liocranidae,Sphingius,dherikanalensis,,Gajbe,1979,1,India
12066,urn:lsid:nmbe.ch:spidersp:027972,Gnaphosidae,Sosticus,insularis,,Banks,1895,1,"Canada, USA"
12068,urn:lsid:nmbe.ch:spidersp:027973,Gnaphosidae,Sosticus,loricatus,,"L. Koch",1866,1,"North America, Europe, Caucasus, Russia (Europe to Far East), Kazakhstan, Iran, Central Asia, China"
12069,urn:lsid:nmbe.ch:spidersp:027974,Liocranidae,Sphingius,nainitalensis,,Gajbe,1979,1,India
12070,urn:lsid:nmbe.ch:spidersp:027975,Gnaphosidae,Xizangiana,pawani,,Gajbe,1993,1,India
12072,urn:lsid:nmbe.ch:spidersp:027977,Liocranidae,Sphingius,solanensis,,Gajbe,1979,1,India
12074,urn:lsid:nmbe.ch:spidersp:027979,Gnaphosidae,Symphanodes,dianiphus,,Rainbow,1916,0,"Australia (Queensland)"
12075,urn:lsid:nmbe.ch:spidersp:046475,Gnaphosidae,Synaphosus,cangshanus,,"Yang, Yang & Zhang",2013,0,China
12076,urn:lsid:nmbe.ch:spidersp:039008,Gnaphosidae,Synaphosus,daweiensis,,"Yin, Bao & Peng",2002,0,China
12077,urn:lsid:nmbe.ch:spidersp:027980,Gnaphosidae,Synaphosus,evertsi,,"Ovtsharenko, Levy & Platnick",1994,0,"Ivory Coast, Indonesia (Bali), Philippines"
12078,urn:lsid:nmbe.ch:spidersp:037349,Gnaphosidae,Synaphosus,femininis,,Deeleman-Reinhold,2001,0,"China, Laos, Indonesia (Java)"
12079,urn:lsid:nmbe.ch:spidersp:027981,Gnaphosidae,Synaphosus,gracillimus,,"O. Pickard-Cambridge",1872,1,"Egypt, Israel"
12080,urn:lsid:nmbe.ch:spidersp:027982,Gnaphosidae,Synaphosus,intricatus,,Denis,1947,1,"Algeria, Egypt"
12081,urn:lsid:nmbe.ch:spidersp:027983,Gnaphosidae,Synaphosus,kakamega,,"Ovtsharenko, Levy & Platnick",1994,0,Kenya
12082,urn:lsid:nmbe.ch:spidersp:027984,Gnaphosidae,Synaphosus,karakumensis,,"Ovtsharenko, Levy & Platnick",1994,0,Turkmenistan
12083,urn:lsid:nmbe.ch:spidersp:027985,Gnaphosidae,Synaphosus,khashm,,"Ovtsharenko, Levy & Platnick",1994,0,"Saudi Arabia"
12085,urn:lsid:nmbe.ch:spidersp:041588,Gnaphosidae,Synaphosus,makhambetensis,,Ponomarev,2008,0,Kazakhstan
12086,urn:lsid:nmbe.ch:spidersp:027986,Gnaphosidae,Synaphosus,minimus,,Caporiacco,1936,1,"Libya, Egypt"
12087,urn:lsid:nmbe.ch:spidersp:027987,Gnaphosidae,Synaphosus,nanus,,"O. Pickard-Cambridge",1872,1,Israel
12088,urn:lsid:nmbe.ch:spidersp:027988,Gnaphosidae,Synaphosus,neali,,"Ovtsharenko, Levy & Platnick",1994,0,"Iran, Pakistan"
12089,urn:lsid:nmbe.ch:spidersp:027989,Gnaphosidae,Synaphosus,palearcticus,,"Ovtsharenko, Levy & Platnick",1994,0,"Greece, Turkey, Ukraine, Caucasus, Russia (Europe) to Central Asia"
12090,urn:lsid:nmbe.ch:spidersp:027990,Gnaphosidae,Synaphosus,paludis,,"Chamberlin & Gertsch",1940,1,USA
12091,urn:lsid:nmbe.ch:spidersp:037351,Gnaphosidae,Synaphosus,raveni,,Deeleman-Reinhold,2001,0,Thailand
12092,urn:lsid:nmbe.ch:spidersp:027991,Gnaphosidae,Synaphosus,sauvage,,"Ovtsharenko, Levy & Platnick",1994,0,"Portugal, Spain, France, Switzerland, Italy "
12093,urn:lsid:nmbe.ch:spidersp:027992,Gnaphosidae,Synaphosus,shirin,,"Ovtsharenko, Levy & Platnick",1994,0,"Cyprus, Turkey, Azerbaijan, Iraq, Iran"
12094,urn:lsid:nmbe.ch:spidersp:027993,Gnaphosidae,Synaphosus,soyunovi,,"Ovtsharenko, Levy & Platnick",1994,0,Turkmenistan
12095,urn:lsid:nmbe.ch:spidersp:027994,Gnaphosidae,Synaphosus,syntheticus,,Chamberlin,1924,1,"Libya, Egypt, Israel, Saudi Arabia, Iran. Introduced to Cape Verde, Ascension, USA, Mexico"
12096,urn:lsid:nmbe.ch:spidersp:027995,Gnaphosidae,Synaphosus,taukum,,"Ovtsharenko, Levy & Platnick",1994,0,Kazakhstan
12097,urn:lsid:nmbe.ch:spidersp:028419,Gnaphosidae,Synaphosus,trichopus,,Roewer,1928,1,"Greece (incl. Crete), Cyprus, Turkey"
12098,urn:lsid:nmbe.ch:spidersp:027996,Gnaphosidae,Synaphosus,turanicus,,"Ovtsharenko, Levy & Platnick",1994,0,"Georgia, Azerbaijan, Kazakhstan, Central Asia"
12099,urn:lsid:nmbe.ch:spidersp:027997,Gnaphosidae,Synaphosus,yatenga,,"Ovtsharenko, Levy & Platnick",1994,0,"Burkina Faso"
12100,urn:lsid:nmbe.ch:spidersp:028004,Gnaphosidae,Talanites,atscharicus,,Mcheidze,1946,0,"Georgia, Kazakhstan"
12101,urn:lsid:nmbe.ch:spidersp:028005,Gnaphosidae,Talanites,captiosus,,"Gertsch & Davis",1936,1,"USA, Mexico"
12102,urn:lsid:nmbe.ch:spidersp:028006,Gnaphosidae,Talanites,cavernicola,,Thorell,1897,0,Myanmar
12103,urn:lsid:nmbe.ch:spidersp:028007,Gnaphosidae,Talanites,dunini,,"Platnick & Ovtsharenko",1991,0,"Caucasus (Russia, Azerbaijan), Cyprus, Israel, Iran, Turkmenistan"
12104,urn:lsid:nmbe.ch:spidersp:028008,Gnaphosidae,Talanites,echinus,,Chamberlin,1922,1,USA
12105,urn:lsid:nmbe.ch:spidersp:028009,Gnaphosidae,Talanites,exlineae,,"Platnick & Shadab",1976,1,USA
12107,urn:lsid:nmbe.ch:spidersp:028011,Gnaphosidae,Talanites,fervidus,,Simon,1893,0,"Egypt, Israel"
12108,urn:lsid:nmbe.ch:spidersp:028012,Gnaphosidae,Talanites,mikhailovi,,"Platnick & Ovtsharenko",1991,0,"Russia (Europe), Kazakhstan"
12109,urn:lsid:nmbe.ch:spidersp:028013,Gnaphosidae,Talanites,moodyae,,"Platnick & Ovtsharenko",1991,0,USA
12110,urn:lsid:nmbe.ch:spidersp:028014,Gnaphosidae,Talanites,ornatus,,"O. Pickard-Cambridge",1874,1,Egypt
12111,urn:lsid:nmbe.ch:spidersp:028016,Gnaphosidae,Talanites,santschii,,Dalmas,1918,0,Tunisia
12112,urn:lsid:nmbe.ch:spidersp:028017,Gnaphosidae,Talanites,strandi,,Spassky,1940,0,"Ukraine, Russia (Europe), Kazakhstan"
12113,urn:lsid:nmbe.ch:spidersp:028018,Gnaphosidae,Talanites,tibialis,,Caporiacco,1934,0,"India, Pakistan"
12114,urn:lsid:nmbe.ch:spidersp:028019,Gnaphosidae,Talanites,ubicki,,"Platnick & Ovtsharenko",1991,0,USA
12115,urn:lsid:nmbe.ch:spidersp:042298,Gnaphosidae,Talanitoides,habesor,,Levy,2009,0,Israel
12116,urn:lsid:nmbe.ch:spidersp:028020,Gnaphosidae,Titus,lugens,,"O. Pickard-Cambridge",1901,0,Zimbabwe
12117,urn:lsid:nmbe.ch:spidersp:028023,Gnaphosidae,Marinarozelotes,adriaticus,,Caporiacco,1951,1,"Italy to China"
12118,urn:lsid:nmbe.ch:spidersp:040934,Gnaphosidae,Marinarozelotes,baiyuensis,,Xu,1991,1,China
12119,urn:lsid:nmbe.ch:spidersp:028024,Gnaphosidae,Marinarozelotes,barbatus,,"L. Koch",1866,1,"Mediterranean to Caucasus. Introduced to USA"
12120,urn:lsid:nmbe.ch:spidersp:028025,Gnaphosidae,Marinarozelotes,bardiae,,Caporiacco,1928,1,Mediterranean
12121,urn:lsid:nmbe.ch:spidersp:038081,Gnaphosidae,Marinarozelotes,chybyndensis,,"Tuneva & Esyunin",2002,1,"Russia (Europe), Kazakhstan"
12122,urn:lsid:nmbe.ch:spidersp:028170,Gnaphosidae,Marinarozelotes,cumensis,,Ponomarev,1979,1,"Greece, Ukraine, Russia (Europe), Azerbaijan, Kazakhstan"
12123,urn:lsid:nmbe.ch:spidersp:028026,Gnaphosidae,Marinarozelotes,fuscipes,,"L. Koch",1866,1,"Mediterranean, Iran, Kazakhstan, Uzbekistan, China"
12124,urn:lsid:nmbe.ch:spidersp:028027,Gnaphosidae,Marinarozelotes,glossus,,Strand,1915,1,"Turkey, Israel"
12125,urn:lsid:nmbe.ch:spidersp:028028,Gnaphosidae,Marinarozelotes,holosericeus,,Simon,1878,1,Mediterranean
12126,urn:lsid:nmbe.ch:spidersp:028029,Gnaphosidae,Marinarozelotes,huberti,,"Platnick & Murphy",1984,1," Algeria, Italy, Albania"
12127,urn:lsid:nmbe.ch:spidersp:028030,Gnaphosidae,Marinarozelotes,jaxartensis,,Kroneberg,1875,1,"Egypt, Cyprus, Russia (Europe), Caucasus, Israel, Oman, Iraq, Iran, Kazakhstan, Central Asia. Introduced to Hawaii, USA, Mexico, Ascension Is., Senegal, South Africa, India, China, Japan"
12128,urn:lsid:nmbe.ch:spidersp:028031,Gnaphosidae,Marinarozelotes,kulczynskii,,Bösenberg,1902,1,"North Macedonia, Bulgaria. Introduced to USA, Caribbean, Colombia, Brazil, Galapagos, Japan, Samoa"
12129,urn:lsid:nmbe.ch:spidersp:028032,Gnaphosidae,Marinarozelotes,lyonneti,,Audouin,1826,1,"Macaronesia, Mediterranean to Central Asia. Introduced to USA, Mexico, Peru, Brazil, St. Helena"
12130,urn:lsid:nmbe.ch:spidersp:028033,Gnaphosidae,Marinarozelotes,malkini,,"Platnick & Murphy",1984,1,"Romania, Albania, North Macedonia, Bulgaria, Greece, Ukraine, Russia (Europe, Caucasus), Turkey, Iran, Kazakhstan"
12131,urn:lsid:nmbe.ch:spidersp:042300,Gnaphosidae,Marinarozelotes,miniglossus,,Levy,2009,1,"Israel, Iran"
12132,urn:lsid:nmbe.ch:spidersp:043618,Gnaphosidae,Marinarozelotes,minutus,,Crespo,2010,1,Portugal
12133,urn:lsid:nmbe.ch:spidersp:028034,Gnaphosidae,Marinarozelotes,mutabilis,,Simon,1878,1,"Mediterranean, Romania"
12134,urn:lsid:nmbe.ch:spidersp:028035,Gnaphosidae,Trachyzelotes,pedestris,,"C. L. Koch",1837,1,"Europe, Caucasus, Turkey, Iran"
12135,urn:lsid:nmbe.ch:spidersp:028036,Gnaphosidae,Marinarozelotes,ravidus,,"L. Koch",1875,1,Ethiopia
12136,urn:lsid:nmbe.ch:spidersp:042299,Gnaphosidae,Marinarozelotes,stubbsi,,"Platnick & Murphy",1984,1,"Greece, Cyprus, Israel"
12137,urn:lsid:nmbe.ch:spidersp:028044,Gnaphosidae,Trephopoda,aplanita,,Tucker,1923,1,"South Africa"
12138,urn:lsid:nmbe.ch:spidersp:028045,Gnaphosidae,Trephopoda,biamenta,,Tucker,1923,1,"South Africa"
12139,urn:lsid:nmbe.ch:spidersp:028046,Gnaphosidae,Trephopoda,ctenipalpis,,Lawrence,1927,1,Namibia
12140,urn:lsid:nmbe.ch:spidersp:028039,Gnaphosidae,Trephopoda,hanoveria,,Tucker,1923,0,"South Africa"
12141,urn:lsid:nmbe.ch:spidersp:028047,Gnaphosidae,Trephopoda,kannemeyeri,,Tucker,1923,1,"South Africa"
12142,urn:lsid:nmbe.ch:spidersp:028049,Gnaphosidae,Trephopoda,parvipalpa,,Tucker,1923,1,"Botswana, South Africa"
12143,urn:lsid:nmbe.ch:spidersp:027451,Gnaphosidae,Trichothyse,africana,,Tucker,1923,1,"Mozambique, South Africa"
12144,urn:lsid:nmbe.ch:spidersp:028040,Gnaphosidae,Trichothyse,fontensis,,Lawrence,1928,0,"Namibia, South Africa"
12145,urn:lsid:nmbe.ch:spidersp:028041,Gnaphosidae,Trichothyse,hortensis,,Tucker,1923,0,"Namibia, South Africa"
12146,urn:lsid:nmbe.ch:spidersp:028042,Gnaphosidae,Trichothyse,subtropica,,Lawrence,1927,0,Namibia
12147,urn:lsid:nmbe.ch:spidersp:042879,Gnaphosidae,Turkozelotes,microb,,"Kovblyuk & Seyyar",2009,0,"Greece, Turkey"
12148,urn:lsid:nmbe.ch:spidersp:040630,Gnaphosidae,Urozelotes,kabenge,,FitzPatrick,2005,0,Zambia
12149,urn:lsid:nmbe.ch:spidersp:028050,Gnaphosidae,Urozelotes,mysticus,,"Platnick & Murphy",1984,0,Italy
12150,urn:lsid:nmbe.ch:spidersp:028051,Gnaphosidae,Urozelotes,rusticus,,"L. Koch",1872,1,"Probably native to Europe/Mediterranean to temperate Asia. Introduced to both Americas, tropical Africa, Australia"
12151,urn:lsid:nmbe.ch:spidersp:039285,Gnaphosidae,Urozelotes,trifidus,,Tuneva,2003,0,"France, Russia (Europe)"
12152,urn:lsid:nmbe.ch:spidersp:028053,Trochanteriidae,Vectius,niger,,Simon,1880,1,"Venezuela, Brazil, Bolivia, Paraguay, Argentina"
12153,urn:lsid:nmbe.ch:spidersp:028054,Liocranidae,Xenoplectus,armatus,,"Schiapelli & Gerschman",1958,0,Argentina
12154,urn:lsid:nmbe.ch:spidersp:028055,Gnaphosidae,Xerophaeus,ahenus,,Purcell,1908,0,"South Africa"
12155,urn:lsid:nmbe.ch:spidersp:028056,Gnaphosidae,Xerophaeus,anthropoides,,Hewitt,1916,0,"South Africa"
12156,urn:lsid:nmbe.ch:spidersp:028057,Gnaphosidae,Xerophaeus,appendiculatus,,Purcell,1907,0,"South Africa"
12157,urn:lsid:nmbe.ch:spidersp:028058,Gnaphosidae,Xerophaeus,aridus,,Purcell,1907,0,"Namibia, South Africa"
12158,urn:lsid:nmbe.ch:spidersp:028059,Gnaphosidae,Xerophaeus,aurariarum,,Purcell,1907,0,"Namibia, South Africa"
12159,urn:lsid:nmbe.ch:spidersp:028060,Gnaphosidae,Xerophaeus,bicavus,,Tucker,1923,0,"South Africa"
12160,urn:lsid:nmbe.ch:spidersp:028061,Gnaphosidae,Xerophaeus,biplagiatus,,Tullgren,1910,0,"Tanzania, South Africa"
12161,urn:lsid:nmbe.ch:spidersp:028062,Gnaphosidae,Xerophaeus,capensis,,Purcell,1907,0,"South Africa"
12162,urn:lsid:nmbe.ch:spidersp:028063,Gnaphosidae,Xerophaeus,communis,,Purcell,1907,0,"South Africa"
12163,urn:lsid:nmbe.ch:spidersp:028064,Gnaphosidae,Xerophaeus,coruscus,,"L. Koch",1875,1,"Ethiopia, Tanzania, South Africa, Yemen"
12164,urn:lsid:nmbe.ch:spidersp:028065,Gnaphosidae,Xerophaeus,coruscus,kibonotensis,Tullgren,1910,0,Tanzania
12165,urn:lsid:nmbe.ch:spidersp:028066,Gnaphosidae,Xerophaeus,crusculus,,Tucker,1923,0,"South Africa"
12166,urn:lsid:nmbe.ch:spidersp:028067,Gnaphosidae,Xerophaeus,crustosus,,Purcell,1907,0,"South Africa"
12167,urn:lsid:nmbe.ch:spidersp:028068,Gnaphosidae,Xerophaeus,druryi,,Tucker,1923,0,"South Africa"
12168,urn:lsid:nmbe.ch:spidersp:028069,Gnaphosidae,Xerophaeus,espoir,,Platnick,1981,0,Seychelles
12169,urn:lsid:nmbe.ch:spidersp:028070,Gnaphosidae,Xerophaeus,exiguus,,Purcell,1907,0,"South Africa"
12170,urn:lsid:nmbe.ch:spidersp:028071,Gnaphosidae,Xerophaeus,flammeus,,Tucker,1923,0,"South Africa"
12171,urn:lsid:nmbe.ch:spidersp:028072,Gnaphosidae,Xerophaeus,flavescens,,Purcell,1907,0,"South Africa"
12172,urn:lsid:nmbe.ch:spidersp:028073,Gnaphosidae,Xerophaeus,hottentottus,,Purcell,1908,0,"South Africa"
12173,urn:lsid:nmbe.ch:spidersp:028074,Gnaphosidae,Xerophaeus,kiwuensis,,Strand,1913,0,"Central Africa"
12174,urn:lsid:nmbe.ch:spidersp:028075,Gnaphosidae,Xerophaeus,lightfooti,,Purcell,1907,0,"South Africa"
12175,urn:lsid:nmbe.ch:spidersp:028076,Gnaphosidae,Xerophaeus,longispina,,Purcell,1908,0,"South Africa"
12176,urn:lsid:nmbe.ch:spidersp:028077,Gnaphosidae,Xerophaeus,lunulifer,,Purcell,1907,0,"South Africa"
12177,urn:lsid:nmbe.ch:spidersp:028078,Gnaphosidae,Xerophaeus,maritimus,,Lawrence,1938,0,"South Africa"
12178,urn:lsid:nmbe.ch:spidersp:028079,Gnaphosidae,Xerophaeus,matroosbergensis,,Tucker,1923,0,"South Africa"
12179,urn:lsid:nmbe.ch:spidersp:028080,Gnaphosidae,Xerophaeus,occiduus,,Tucker,1923,0,"South Africa"
12180,urn:lsid:nmbe.ch:spidersp:028081,Gnaphosidae,Xerophaeus,oceanicus,,"Schmidt & Jocqué",1983,0,Réunion
12181,urn:lsid:nmbe.ch:spidersp:028082,Gnaphosidae,Xerophaeus,pallidus,,Tucker,1923,0,"South Africa"
12182,urn:lsid:nmbe.ch:spidersp:028083,Gnaphosidae,Xerophaeus,patricki,,Purcell,1907,0,"Mozambique, South Africa"
12183,urn:lsid:nmbe.ch:spidersp:028084,Gnaphosidae,Xerophaeus,perversus,,Purcell,1923,0,Namibia
12184,urn:lsid:nmbe.ch:spidersp:028085,Gnaphosidae,Xerophaeus,phaseolus,,Tucker,1923,0,"South Africa"
12185,urn:lsid:nmbe.ch:spidersp:028086,Gnaphosidae,Xerophaeus,robustus,,Lawrence,1936,0,"South Africa"
12186,urn:lsid:nmbe.ch:spidersp:028087,Gnaphosidae,Xerophaeus,rostratus,,Purcell,1907,0,"South Africa"
12187,urn:lsid:nmbe.ch:spidersp:028088,Gnaphosidae,Xerophaeus,ruandanus,,Strand,1913,0,Rwanda
12188,urn:lsid:nmbe.ch:spidersp:028089,Gnaphosidae,Xerophaeus,rubeus,,Tucker,1923,0,"South Africa, Lesotho"
12189,urn:lsid:nmbe.ch:spidersp:028090,Gnaphosidae,Xerophaeus,silvaticus,,Tucker,1923,0,"South Africa"
12190,urn:lsid:nmbe.ch:spidersp:028091,Gnaphosidae,Xerophaeus,spiralifer,,Purcell,1907,0,"South Africa"
12191,urn:lsid:nmbe.ch:spidersp:028092,Gnaphosidae,Xerophaeus,spoliator,,Purcell,1907,0,"Namibia, South Africa"
12192,urn:lsid:nmbe.ch:spidersp:028093,Gnaphosidae,Xerophaeus,tenebrosus,,Tucker,1923,0,"South Africa"
12193,urn:lsid:nmbe.ch:spidersp:028413,Gnaphosidae,Xerophaeus,thomasi,,Caporiacco,1949,1,Kenya
12194,urn:lsid:nmbe.ch:spidersp:028094,Gnaphosidae,Xerophaeus,vickermani,,Tucker,1923,0,"South Africa"
12195,urn:lsid:nmbe.ch:spidersp:028095,Gnaphosidae,Trichothyse,zuluensis,,Lawrence,1938,1,"Namibia, South Africa, Lesotho"
12196,urn:lsid:nmbe.ch:spidersp:038044,Gnaphosidae,Xizangiana,linzhiensis,,Hu,2001,1,China
12197,urn:lsid:nmbe.ch:spidersp:040631,Gnaphosidae,Xizangiana,rigaze,,"Song, Zhu & Zhang",2004,1,China
12198,urn:lsid:nmbe.ch:spidersp:027998,Gnaphosidae,Zelanda,elongata,,Forster,1979,1,"New Zealand"
12199,urn:lsid:nmbe.ch:spidersp:027999,Gnaphosidae,Zelanda,erebus,,"L. Koch",1873,1,"New Zealand"
12200,urn:lsid:nmbe.ch:spidersp:028000,Gnaphosidae,Zelanda,kaituna,,Forster,1979,1,"New Zealand"
12201,urn:lsid:nmbe.ch:spidersp:028001,Gnaphosidae,Zelanda,miranda,,Forster,1979,1,"New Zealand"
12202,urn:lsid:nmbe.ch:spidersp:028002,Gnaphosidae,Zelanda,obtusa,,Forster,1979,1,"New Zealand"
12203,urn:lsid:nmbe.ch:spidersp:040629,Gnaphosidae,Zelanda,titirangia,,"Ovtsharenko, Fedoryak & Zakharov",2006,1,"New Zealand"
12204,urn:lsid:nmbe.ch:spidersp:028096,Gnaphosidae,Zelominor,algarvensis,,"Snazell & Murphy",1997,0,"Portugal, Spain"
12205,urn:lsid:nmbe.ch:spidersp:028097,Gnaphosidae,Zelominor,algericus,,"Snazell & Murphy",1997,0,Algeria
12206,urn:lsid:nmbe.ch:spidersp:028098,Gnaphosidae,Zelominor,malagensis,,"Snazell & Murphy",1997,0,Spain
12207,urn:lsid:nmbe.ch:spidersp:028100,Gnaphosidae,Zelotes,acapulcoanus,,"Gertsch & Davis",1940,0,Mexico
12208,urn:lsid:nmbe.ch:spidersp:042308,Gnaphosidae,Zelotes,adderet,,Levy,2009,0,Israel
12209,urn:lsid:nmbe.ch:spidersp:028103,Gnaphosidae,Zelotes,aeneus,,Simon,1878,1,"Madeira, Europe, Turkey, Azerbaijan"
12210,urn:lsid:nmbe.ch:spidersp:028104,Gnaphosidae,Zelotes,aerosus,,Charitonov,1946,0,"Greece (Crete), Central Asia"
12211,urn:lsid:nmbe.ch:spidersp:026724,Gnaphosidae,Zelotes,aestus,,Tucker,1923,1,"Namibia, South Africa"
12212,urn:lsid:nmbe.ch:spidersp:028105,Gnaphosidae,Zelotes,aiken,,"Platnick & Shadab",1983,0,USA
12213,urn:lsid:nmbe.ch:spidersp:028106,Gnaphosidae,Zelotes,albanicus,,Hewitt,1915,1,"South Africa"
12214,urn:lsid:nmbe.ch:spidersp:028108,Gnaphosidae,Zelotes,albomaculatus,,"O. Pickard-Cambridge",1901,1,"South Africa"
12215,urn:lsid:nmbe.ch:spidersp:044413,Gnaphosidae,Zelotes,alpujarraensis,,Senglet,2011,0,"Spain, Iran"
12216,urn:lsid:nmbe.ch:spidersp:028109,Gnaphosidae,Zelotes,altissimus,,Hu,1989,0,China
12217,urn:lsid:nmbe.ch:spidersp:028111,Gnaphosidae,Zelotes,anchoralis,,Denis,1958,0,Afghanistan
